a,v,2.376843,0.223000
a,v,2.368567,0.224000
a,v,2.360397,0.225000
a,v,2.352331,0.226000
a,v,2.344369,0.227000
a,v,2.336508,0.228000
a,v,2.328748,0.229000
a,v,2.321086,0.230000
a,v,2.313523,0.231000
a,v,2.306055,0.232000
a,v,2.298683,0.233000
a,v,2.291404,0.234000
a,v,2.284217,0.235000
a,v,2.277122,0.236000
a,v,2.270116,0.237000
a,v,2.263199,0.238000
a,v,2.256369,0.239000
a,v,2.249626,0.240000
a,v,2.242967,0.241000
a,v,2.236392,0.242000
a,v,2.229900,0.243000
a,v,2.223489,0.244000
a,v,2.217158,0.245000
a,v,2.210907,0.246000
a,v,2.204733,0.247000
a,v,2.198637,0.248000
a,v,2.192617,0.249000
a,v,2.186672,0.250000
a,v,2.180800,0.251000
a,v,2.175001,0.252000
a,v,2.169275,0.253000
a,v,2.163619,0.254000
a,v,2.158032,0.255000
a,v,2.152515,0.256000
a,v,2.147066,0.257000
a,v,2.141684,0.258000
a,v,2.136368,0.259000
a,v,2.131117,0.260000
a,v,2.125931,0.261000
a,v,2.120808,0.262000
a,v,2.115748,0.263000
a,v,2.110749,0.264000
a,v,2.105812,0.265000
a,v,2.100934,0.266000
a,v,2.096116,0.267000
a,v,2.091356,0.268000
a,v,2.086654,0.269000
a,v,2.082009,0.270000
a,v,2.077421,0.271000
a,v,2.072887,0.272000
a,v,2.068408,0.273000
a,v,2.063984,0.274000
a,v,2.059612,0.275000
a,v,2.055293,0.276000
a,v,2.051026,0.277000
a,v,2.046811,0.278000
a,v,2.042645,0.279000
a,v,2.038530,0.280000
a,v,2.034464,0.281000
a,v,2.030446,0.282000
a,v,2.026476,0.283000
a,v,2.022554,0.284000
a,v,2.018678,0.285000
a,v,2.014848,0.286000
a,v,2.011064,0.287000
a,v,2.007325,0.288000
a,v,2.003630,0.289000
a,v,1.999979,0.290000
a,v,1.996371,0.291000
a,v,1.992806,0.292000
a,v,1.989283,0.293000
a,v,1.985802,0.294000
a,v,1.982362,0.295000
a,v,1.978962,0.296000
a,v,1.975603,0.297000
a,v,1.972283,0.298000
a,v,1.969002,0.299000
a,v,1.965759,0.300000
a,v,1.962555,0.301000
a,v,1.959389,0.302000
a,v,1.956259,0.303000
a,v,1.953167,0.304000
a,v,1.950110,0.305000
a,v,1.947090,0.306000
a,v,1.944105,0.307000
a,v,1.941155,0.308000
a,v,1.938239,0.309000
a,v,1.935358,0.310000
a,v,1.932510,0.311000
a,v,1.929696,0.312000
a,v,1.926914,0.313000
a,v,1.924165,0.314000
a,v,1.921449,0.315000
a,v,1.918764,0.316000
a,v,1.916110,0.317000
a,v,1.913487,0.318000
a,v,1.910895,0.319000
a,v,1.908334,0.320000
a,v,1.905802,0.321000
a,v,1.903300,0.322000
a,v,1.900827,0.323000
a,v,1.898383,0.324000
a,v,1.895968,0.325000
a,v,1.893581,0.326000
a,v,1.891222,0.327000
a,v,1.888890,0.328000
a,v,1.886586,0.329000
a,v,1.884309,0.330000
a,v,1.882058,0.331000
a,v,1.879834,0.332000
a,v,1.877636,0.333000
a,v,1.875463,0.334000
a,v,1.873316,0.335000
a,v,1.871195,0.336000
a,v,1.869098,0.337000
a,v,1.867026,0.338000
a,v,1.864978,0.339000
a,v,1.862954,0.340000
a,v,1.860955,0.341000
a,v,1.858978,0.342000
a,v,1.857025,0.343000
a,v,1.855096,0.344000
a,v,1.853189,0.345000
a,v,1.851304,0.346000
a,v,1.849442,0.347000
a,v,1.847602,0.348000
a,v,1.845784,0.349000
a,v,1.843987,0.350000
a,v,1.842212,0.351000
a,v,1.840458,0.352000
a,v,1.838725,0.353000
a,v,1.837012,0.354000
a,v,1.835320,0.355000
a,v,1.833649,0.356000
a,v,1.831997,0.357000
a,v,1.830365,0.358000
a,v,1.828753,0.359000
a,v,1.827160,0.360000
a,v,1.825587,0.361000
a,v,1.824032,0.362000
a,v,1.822497,0.363000
a,v,1.820980,0.364000
a,v,1.819481,0.365000
a,v,1.818001,0.366000
a,v,1.816539,0.367000
a,v,1.815094,0.368000
a,v,1.813667,0.369000
a,v,1.812258,0.370000
a,v,1.810866,0.371000
a,v,1.809492,0.372000
a,v,1.808134,0.373000
a,v,1.806793,0.374000
a,v,1.805469,0.375000
a,v,1.804161,0.376000
a,v,1.802870,0.377000
a,v,1.801595,0.378000
a,v,1.800336,0.379000
a,v,1.799092,0.380000
a,v,1.797864,0.381000
a,v,1.796652,0.382000
a,v,1.795456,0.383000
a,v,1.794274,0.384000
a,v,1.793107,0.385000
a,v,1.791956,0.386000
a,v,1.790819,0.387000
a,v,1.789697,0.388000
a,v,1.788590,0.389000
a,v,1.787496,0.390000
a,v,1.786417,0.391000
a,v,1.785352,0.392000
a,v,1.784301,0.393000
a,v,1.783264,0.394000
a,v,1.782241,0.395000
a,v,1.781231,0.396000
a,v,1.780235,0.397000
a,v,1.779251,0.398000
a,v,1.778282,0.399000
a,v,1.777325,0.400000
a,v,1.776381,0.401000
a,v,1.775450,0.402000
a,v,1.774531,0.403000
a,v,1.773625,0.404000
a,v,1.772732,0.405000
a,v,1.771851,0.406000
a,v,1.770982,0.407000
a,v,1.770125,0.408000
a,v,1.769281,0.409000
a,v,1.768448,0.410000
a,v,1.767627,0.411000
a,v,1.766818,0.412000
a,v,1.766020,0.413000
a,v,1.765234,0.414000
a,v,1.764459,0.415000
a,v,1.763696,0.416000
a,v,1.762943,0.417000
a,v,1.762202,0.418000
a,v,1.761472,0.419000
a,v,1.760752,0.420000
a,v,1.760043,0.421000
a,v,1.759345,0.422000
a,v,1.758658,0.423000
a,v,1.757981,0.424000
a,v,1.757315,0.425000
a,v,1.756658,0.426000
a,v,1.756012,0.427000
a,v,1.755377,0.428000
a,v,1.754751,0.429000
a,v,1.754135,0.430000
a,v,1.753529,0.431000
a,v,1.752933,0.432000
a,v,1.752346,0.433000
a,v,1.751769,0.434000
a,v,1.751202,0.435000
a,v,1.750644,0.436000
a,v,1.750096,0.437000
a,v,1.749556,0.438000
a,v,1.749026,0.439000
a,v,1.748506,0.440000
a,v,1.747994,0.441000
a,v,1.747491,0.442000
a,v,1.746997,0.443000
a,v,1.746512,0.444000
a,v,1.746036,0.445000
a,v,1.745568,0.446000
a,v,1.745109,0.447000
a,v,1.744659,0.448000
a,v,1.744217,0.449000
a,v,1.743783,0.450000
a,v,1.743358,0.451000
a,v,1.742941,0.452000
a,v,1.742532,0.453000
a,v,1.742132,0.454000
a,v,1.741739,0.455000
a,v,1.741354,0.456000
a,v,1.740978,0.457000
a,v,1.740609,0.458000
a,v,1.740248,0.459000
a,v,1.739895,0.460000
a,v,1.739549,0.461000
a,v,1.739211,0.462000
a,v,1.738881,0.463000
a,v,1.738558,0.464000
a,v,1.738243,0.465000
a,v,1.737934,0.466000
a,v,1.737634,0.467000
a,v,1.737340,0.468000
a,v,1.737054,0.469000
a,v,1.736775,0.470000
a,v,1.736503,0.471000
a,v,1.736238,0.472000
a,v,1.735980,0.473000
a,v,1.735729,0.474000
a,v,1.735484,0.475000
a,v,1.735247,0.476000
a,v,1.735016,0.477000
a,v,1.734792,0.478000
a,v,1.734575,0.479000
a,v,1.734365,0.480000
a,v,1.734160,0.481000
a,v,1.733963,0.482000
a,v,1.733772,0.483000
a,v,1.733587,0.484000
a,v,1.733409,0.485000
a,v,1.733237,0.486000
a,v,1.733071,0.487000
a,v,1.732911,0.488000
a,v,1.732758,0.489000
a,v,1.732611,0.490000
a,v,1.732470,0.491000
a,v,1.732334,0.492000
a,v,1.732205,0.493000
a,v,1.732082,0.494000
a,v,1.731965,0.495000
a,v,1.731853,0.496000
a,v,1.731748,0.497000
a,v,1.731648,0.498000
a,v,1.731554,0.499000
a,v,1.731465,0.500000
a,v,1.731382,0.501000
a,v,1.731305,0.502000
a,v,1.731233,0.503000
a,v,1.731167,0.504000
a,v,1.731107,0.505000
a,v,1.731051,0.506000
a,v,1.731002,0.507000
a,v,1.730957,0.508000
a,v,1.730918,0.509000
a,v,1.730884,0.510000
a,v,1.730855,0.511000
a,v,1.730832,0.512000
a,v,1.730814,0.513000
a,v,1.730801,0.514000
a,v,1.730793,0.515000
a,v,1.730790,0.516000
a,v,1.730792,0.517000
a,v,1.730799,0.518000
a,v,1.730811,0.519000
a,v,1.730828,0.520000
a,v,1.730850,0.521000
a,v,1.730876,0.522000
a,v,1.730908,0.523000
a,v,1.730944,0.524000
a,v,1.730985,0.525000
a,v,1.731031,0.526000
a,v,1.731081,0.527000
a,v,1.731136,0.528000
a,v,1.731196,0.529000
a,v,1.731260,0.530000
a,v,1.731329,0.531000
a,v,1.731403,0.532000
a,v,1.731480,0.533000
a,v,1.731563,0.534000
a,v,1.731649,0.535000
a,v,1.731741,0.536000
a,v,1.731836,0.537000
a,v,1.731936,0.538000
a,v,1.732040,0.539000
a,v,1.732149,0.540000
a,v,1.732261,0.541000
a,v,1.732378,0.542000
a,v,1.732499,0.543000
a,v,1.732625,0.544000
a,v,1.732754,0.545000
a,v,1.732888,0.546000
a,v,1.733025,0.547000
a,v,1.733167,0.548000
a,v,1.733313,0.549000
a,v,1.733462,0.550000
a,v,1.733616,0.551000
a,v,1.733774,0.552000
a,v,1.733935,0.553000
a,v,1.734101,0.554000
a,v,1.734270,0.555000
a,v,1.734443,0.556000
a,v,1.734620,0.557000
a,v,1.734801,0.558000
a,v,1.734985,0.559000
a,v,1.735174,0.560000
a,v,1.735366,0.561000
a,v,1.735562,0.562000
a,v,1.735761,0.563000
a,v,1.735964,0.564000
a,v,1.736171,0.565000
a,v,1.736381,0.566000
a,v,1.736595,0.567000
a,v,1.736812,0.568000
a,v,1.737033,0.569000
a,v,1.737258,0.570000
a,v,1.737486,0.571000
a,v,1.737717,0.572000
a,v,1.737952,0.573000
a,v,1.738191,0.574000
a,v,1.738432,0.575000
a,v,1.738677,0.576000
a,v,1.738926,0.577000
a,v,1.739178,0.578000
a,v,1.739433,0.579000
a,v,1.739691,0.580000
a,v,1.739953,0.581000
a,v,1.740218,0.582000
a,v,1.740486,0.583000
a,v,1.740758,0.584000
a,v,1.741032,0.585000
a,v,1.741310,0.586000
a,v,1.741591,0.587000
a,v,1.741875,0.588000
a,v,1.742162,0.589000
a,v,1.742453,0.590000
a,v,1.742746,0.591000
a,v,1.743042,0.592000
a,v,1.743342,0.593000
a,v,1.743644,0.594000
a,v,1.743950,0.595000
a,v,1.744258,0.596000
a,v,1.744570,0.597000
a,v,1.744884,0.598000
a,v,1.745202,0.599000
a,v,1.745522,0.600000
a,v,1.745845,0.601000
a,v,1.746171,0.602000
a,v,1.746500,0.603000
a,v,1.746832,0.604000
a,v,1.747166,0.605000
a,v,1.747504,0.606000
a,v,1.747844,0.607000
a,v,1.748187,0.608000
a,v,1.748533,0.609000
a,v,1.748881,0.610000
a,v,1.749232,0.611000
a,v,1.749586,0.612000
a,v,1.749943,0.613000
a,v,1.750302,0.614000
a,v,1.750664,0.615000
a,v,1.751029,0.616000
a,v,1.751396,0.617000
a,v,1.751766,0.618000
a,v,1.752138,0.619000
a,v,1.752513,0.620000
a,v,1.752891,0.621000
a,v,1.753271,0.622000
a,v,1.753654,0.623000
a,v,1.754039,0.624000
a,v,1.754427,0.625000
a,v,1.754817,0.626000
a,v,1.755210,0.627000
a,v,1.755605,0.628000
a,v,1.756003,0.629000
a,v,1.756403,0.630000
a,v,1.756805,0.631000
a,v,1.757210,0.632000
a,v,1.757618,0.633000
a,v,1.758027,0.634000
a,v,1.758440,0.635000
a,v,1.758854,0.636000
a,v,1.759271,0.637000
a,v,1.759690,0.638000
a,v,1.760112,0.639000
a,v,1.760535,0.640000
a,v,1.760961,0.641000
a,v,1.761390,0.642000
a,v,1.761820,0.643000
a,v,1.762253,0.644000
a,v,1.762689,0.645000
a,v,1.763126,0.646000
a,v,1.763565,0.647000
a,v,1.764007,0.648000
a,v,1.764451,0.649000
a,v,1.764897,0.650000
a,v,1.765346,0.651000
a,v,1.765796,0.652000
a,v,1.766249,0.653000
a,v,1.766704,0.654000
a,v,1.767161,0.655000
a,v,1.767620,0.656000
a,v,1.768081,0.657000
a,v,1.768544,0.658000
a,v,1.769009,0.659000
a,v,1.769477,0.660000
a,v,1.769946,0.661000
a,v,1.770417,0.662000
a,v,1.770891,0.663000
a,v,1.771366,0.664000
a,v,1.771844,0.665000
a,v,1.772323,0.666000
a,v,1.772805,0.667000
a,v,1.773288,0.668000
a,v,1.773774,0.669000
a,v,1.774261,0.670000
a,v,1.774750,0.671000
a,v,1.775242,0.672000
a,v,1.775735,0.673000
a,v,1.776230,0.674000
a,v,1.776727,0.675000
a,v,1.777226,0.676000
a,v,1.777727,0.677000
a,v,1.778229,0.678000
a,v,1.778734,0.679000
a,v,1.779240,0.680000
a,v,1.779748,0.681000
a,v,1.780259,0.682000
a,v,1.780770,0.683000
a,v,1.781284,0.684000
a,v,1.781800,0.685000
a,v,1.782317,0.686000
a,v,1.782836,0.687000
a,v,1.783357,0.688000
a,v,1.783880,0.689000
a,v,1.784404,0.690000
a,v,1.784930,0.691000
a,v,1.785458,0.692000
a,v,1.785988,0.693000
a,v,1.786519,0.694000
a,v,1.787052,0.695000
a,v,1.787587,0.696000
a,v,1.788123,0.697000
a,v,1.788661,0.698000
a,v,1.789201,0.699000
a,v,1.789743,0.700000
a,v,1.790286,0.701000
a,v,1.790831,0.702000
a,v,1.791377,0.703000
a,v,1.791925,0.704000
a,v,1.792475,0.705000
a,v,1.793026,0.706000
a,v,1.793579,0.707000
a,v,1.794134,0.708000
a,v,1.794690,0.709000
a,v,1.795248,0.710000
a,v,1.795807,0.711000
a,v,1.796368,0.712000
a,v,1.796931,0.713000
a,v,1.797495,0.714000
a,v,1.798060,0.715000
a,v,1.798627,0.716000
a,v,1.799196,0.717000
a,v,1.799766,0.718000
a,v,1.800338,0.719000
a,v,1.800911,0.720000
a,v,1.801486,0.721000
a,v,1.802062,0.722000
a,v,1.802640,0.723000
a,v,1.803219,0.724000
a,v,1.803800,0.725000
a,v,1.804382,0.726000
a,v,1.804965,0.727000
a,v,1.805550,0.728000
a,v,1.806137,0.729000
a,v,1.806725,0.730000
a,v,1.807314,0.731000
a,v,1.807905,0.732000
a,v,1.808497,0.733000
a,v,1.809091,0.734000
a,v,1.809686,0.735000
a,v,1.810282,0.736000
a,v,1.810880,0.737000
a,v,1.811479,0.738000
a,v,1.812080,0.739000
a,v,1.812682,0.740000
a,v,1.813285,0.741000
a,v,1.813890,0.742000
a,v,1.814496,0.743000
a,v,1.815103,0.744000
a,v,1.815712,0.745000
a,v,1.816322,0.746000
a,v,1.816933,0.747000
a,v,1.817546,0.748000
a,v,1.818160,0.749000
a,v,1.818775,0.750000
a,v,1.819391,0.751000
a,v,1.820009,0.752000
a,v,1.820628,0.753000
a,v,1.821249,0.754000
a,v,1.821871,0.755000
a,v,1.822493,0.756000
a,v,1.823118,0.757000
a,v,1.823743,0.758000
a,v,1.824370,0.759000
a,v,1.824998,0.760000
a,v,1.825627,0.761000
a,v,1.826258,0.762000
a,v,1.826889,0.763000
a,v,1.827522,0.764000
a,v,1.828156,0.765000
a,v,1.828792,0.766000
a,v,1.829428,0.767000
a,v,1.830066,0.768000
a,v,1.830705,0.769000
a,v,1.831345,0.770000
a,v,1.831986,0.771000
a,v,1.832629,0.772000
a,v,1.833273,0.773000
a,v,1.833917,0.774000
a,v,1.834563,0.775000
a,v,1.835211,0.776000
a,v,1.835859,0.777000
a,v,1.836508,0.778000
a,v,1.837159,0.779000
a,v,1.837811,0.780000
a,v,1.838463,0.781000
a,v,1.839117,0.782000
a,v,1.839773,0.783000
a,v,1.840429,0.784000
a,v,1.841086,0.785000
a,v,1.841745,0.786000
a,v,1.842404,0.787000
a,v,1.843065,0.788000
a,v,1.843726,0.789000
a,v,1.844389,0.790000
a,v,1.845053,0.791000
a,v,1.845718,0.792000
a,v,1.846384,0.793000
a,v,1.847051,0.794000
a,v,1.847719,0.795000
a,v,1.848389,0.796000
a,v,1.849059,0.797000
a,v,1.849730,0.798000
a,v,1.850402,0.799000
a,v,1.851076,0.800000
a,v,1.851750,0.801000
a,v,1.852426,0.802000
a,v,1.853102,0.803000
a,v,1.853780,0.804000
a,v,1.854458,0.805000
a,v,1.855138,0.806000
a,v,1.855818,0.807000
a,v,1.856500,0.808000
a,v,1.857182,0.809000
a,v,1.857866,0.810000
a,v,1.858550,0.811000
a,v,1.859236,0.812000
a,v,1.859922,0.813000
a,v,1.860610,0.814000
a,v,1.861298,0.815000
a,v,1.861988,0.816000
a,v,1.862678,0.817000
a,v,1.863369,0.818000
a,v,1.864062,0.819000
a,v,1.864755,0.820000
a,v,1.865449,0.821000
a,v,1.866144,0.822000
a,v,1.866840,0.823000
a,v,1.867537,0.824000
a,v,1.868235,0.825000
a,v,1.868934,0.826000
a,v,1.869634,0.827000
a,v,1.870334,0.828000
a,v,1.871036,0.829000
a,v,1.871738,0.830000
a,v,1.872442,0.831000
a,v,1.873146,0.832000
a,v,1.873851,0.833000
a,v,1.874557,0.834000
a,v,1.875264,0.835000
a,v,1.875972,0.836000
a,v,1.876681,0.837000
a,v,1.877391,0.838000
a,v,1.878101,0.839000
a,v,1.878813,0.840000
a,v,1.879525,0.841000
a,v,1.880238,0.842000
a,v,1.880952,0.843000
a,v,1.881667,0.844000
a,v,1.882382,0.845000
a,v,1.883099,0.846000
a,v,1.883816,0.847000
a,v,1.884535,0.848000
a,v,1.885254,0.849000
a,v,1.885974,0.850000
a,v,1.886694,0.851000
a,v,1.887416,0.852000
a,v,1.888138,0.853000
a,v,1.888862,0.854000
a,v,1.889586,0.855000
a,v,1.890311,0.856000
a,v,1.891036,0.857000
a,v,1.891763,0.858000
a,v,1.892490,0.859000
a,v,1.893218,0.860000
a,v,1.893947,0.861000
a,v,1.894677,0.862000
a,v,1.895407,0.863000
a,v,1.896139,0.864000
a,v,1.896871,0.865000
a,v,1.897604,0.866000
a,v,1.898337,0.867000
a,v,1.899072,0.868000
a,v,1.899807,0.869000
a,v,1.900543,0.870000
a,v,1.901279,0.871000
a,v,1.902017,0.872000
a,v,1.902755,0.873000
a,v,1.903494,0.874000
a,v,1.904234,0.875000
a,v,1.904975,0.876000
a,v,1.905716,0.877000
a,v,1.906458,0.878000
a,v,1.907201,0.879000
a,v,1.907944,0.880000
a,v,1.908688,0.881000
a,v,1.909433,0.882000
a,v,1.910179,0.883000
a,v,1.910925,0.884000
a,v,1.911673,0.885000
a,v,1.912420,0.886000
a,v,1.913169,0.887000
a,v,1.913918,0.888000
a,v,1.914668,0.889000
a,v,1.915419,0.890000
a,v,1.916171,0.891000
a,v,1.916923,0.892000
a,v,1.917676,0.893000
a,v,1.918429,0.894000
a,v,1.919183,0.895000
a,v,1.919938,0.896000
a,v,1.920694,0.897000
a,v,1.921450,0.898000
a,v,1.922207,0.899000
a,v,1.922965,0.900000
a,v,1.923724,0.901000
a,v,1.924483,0.902000
a,v,1.925242,0.903000
a,v,1.926003,0.904000
a,v,1.926764,0.905000
a,v,1.927526,0.906000
a,v,1.928288,0.907000
a,v,1.929051,0.908000
a,v,1.929815,0.909000
a,v,1.930579,0.910000
a,v,1.931344,0.911000
a,v,1.932110,0.912000
a,v,1.932876,0.913000
a,v,1.933643,0.914000
a,v,1.934411,0.915000
a,v,1.935179,0.916000
a,v,1.935948,0.917000
a,v,1.936718,0.918000
a,v,1.937488,0.919000
a,v,1.938259,0.920000
a,v,1.939030,0.921000
a,v,1.939802,0.922000
a,v,1.940575,0.923000
a,v,1.941349,0.924000
a,v,1.942122,0.925000
a,v,1.942897,0.926000
a,v,1.943672,0.927000
a,v,1.944448,0.928000
a,v,1.945225,0.929000
a,v,1.946002,0.930000
a,v,1.946779,0.931000
a,v,1.947557,0.932000
a,v,1.948336,0.933000
a,v,1.949116,0.934000
a,v,1.949896,0.935000
a,v,1.950676,0.936000
a,v,1.951458,0.937000
a,v,1.952240,0.938000
a,v,1.953022,0.939000
a,v,1.953805,0.940000
a,v,1.954589,0.941000
a,v,1.955373,0.942000
a,v,1.956157,0.943000
a,v,1.956943,0.944000
a,v,1.957729,0.945000
a,v,1.958515,0.946000
a,v,1.959302,0.947000
a,v,1.960090,0.948000
a,v,1.960878,0.949000
a,v,1.961667,0.950000
a,v,1.962456,0.951000
a,v,1.963246,0.952000
a,v,1.964036,0.953000
a,v,1.964827,0.954000
a,v,1.965619,0.955000
a,v,1.966411,0.956000
a,v,1.967204,0.957000
a,v,1.967997,0.958000
a,v,1.968791,0.959000
a,v,1.969585,0.960000
a,v,1.970380,0.961000
a,v,1.971175,0.962000
a,v,1.971971,0.963000
a,v,1.972768,0.964000
a,v,1.973565,0.965000
a,v,1.974362,0.966000
a,v,1.975160,0.967000
a,v,1.975959,0.968000
a,v,1.976758,0.969000
a,v,1.977557,0.970000
a,v,1.978358,0.971000
a,v,1.979158,0.972000
a,v,1.979959,0.973000
a,v,1.980761,0.974000
a,v,1.981563,0.975000
a,v,1.982366,0.976000
a,v,1.983169,0.977000
a,v,1.983973,0.978000
a,v,1.984777,0.979000
a,v,1.985582,0.980000
a,v,1.986388,0.981000
a,v,1.987193,0.982000
a,v,1.988000,0.983000
a,v,1.988806,0.984000
a,v,1.989614,0.985000
a,v,1.990421,0.986000
a,v,1.991230,0.987000
a,v,1.992039,0.988000
a,v,1.992848,0.989000
a,v,1.993658,0.990000
a,v,1.994468,0.991000
a,v,1.995278,0.992000
a,v,1.996090,0.993000
a,v,1.996901,0.994000
a,v,1.997714,0.995000
a,v,1.998526,0.996000
a,v,1.999339,0.997000
a,v,2.000153,0.998000
a,v,2.000967,0.999000
a,v,2.001782,1.000000
a,v,2.002597,1.001000
a,v,2.003412,1.002000
a,v,2.004228,1.003000
a,v,2.005044,1.004000
a,v,2.005861,1.005000
a,v,2.006679,1.006000
a,v,2.007496,1.007000
a,v,2.008315,1.008000
a,v,2.009133,1.009000
a,v,2.009953,1.010000
a,v,2.010772,1.011000
a,v,2.011592,1.012000
a,v,2.012413,1.013000
a,v,2.013234,1.014000
a,v,2.014055,1.015000
a,v,2.014877,1.016000
a,v,2.015699,1.017000
a,v,2.016522,1.018000
a,v,2.017345,1.019000
a,v,2.018169,1.020000
a,v,2.018993,1.021000
a,v,2.019818,1.022000
a,v,2.020643,1.023000
a,v,2.021468,1.024000
a,v,2.022294,1.025000
a,v,2.023120,1.026000
a,v,2.023947,1.027000
a,v,2.024774,1.028000
a,v,2.025601,1.029000
a,v,2.026429,1.030000
a,v,2.027258,1.031000
a,v,2.028087,1.032000
a,v,2.028916,1.033000
a,v,2.029746,1.034000
a,v,2.030576,1.035000
a,v,2.031406,1.036000
a,v,2.032237,1.037000
a,v,2.033068,1.038000
a,v,2.033900,1.039000
a,v,2.034732,1.040000
a,v,2.035565,1.041000
a,v,2.036398,1.042000
a,v,2.037231,1.043000
a,v,2.038065,1.044000
a,v,2.038899,1.045000
a,v,2.039734,1.046000
a,v,2.040569,1.047000
a,v,2.041404,1.048000
a,v,2.042240,1.049000
a,v,2.043076,1.050000
a,v,2.043913,1.051000
a,v,2.044749,1.052000
a,v,2.045587,1.053000
a,v,2.046425,1.054000
a,v,2.047263,1.055000
a,v,2.048101,1.056000
a,v,2.048940,1.057000
a,v,2.049780,1.058000
a,v,2.050619,1.059000
a,v,2.051459,1.060000
a,v,2.052300,1.061000
a,v,2.053141,1.062000
a,v,2.053982,1.063000
a,v,2.054823,1.064000
a,v,2.055665,1.065000
a,v,2.056508,1.066000
a,v,2.057351,1.067000
a,v,2.058194,1.068000
a,v,2.059037,1.069000
a,v,2.059881,1.070000
a,v,2.060725,1.071000
a,v,2.061570,1.072000
a,v,2.062415,1.073000
a,v,2.063260,1.074000
a,v,2.064106,1.075000
a,v,2.064952,1.076000
a,v,2.065798,1.077000
a,v,2.066645,1.078000
a,v,2.067492,1.079000
a,v,2.068340,1.080000
a,v,2.069188,1.081000
a,v,2.070036,1.082000
a,v,2.070885,1.083000
a,v,2.071734,1.084000
a,v,2.072583,1.085000
a,v,2.073432,1.086000
a,v,2.074282,1.087000
a,v,2.075133,1.088000
a,v,2.075984,1.089000
a,v,2.076835,1.090000
a,v,2.077686,1.091000
a,v,2.078538,1.092000
a,v,2.079390,1.093000
a,v,2.080242,1.094000
a,v,2.081095,1.095000
a,v,2.081948,1.096000
a,v,2.082802,1.097000
a,v,2.083655,1.098000
a,v,2.084510,1.099000
